data_hora,pressao,temperatura
03/02/2018 17:43,83.970681,119.7487
03/02/2018 17:43,83.989793,119.747
03/02/2018 17:43,84.006403,119.7452
03/02/2018 17:43,84.021952,119.7433
03/02/2018 17:44,84.036655,119.7414
03/02/2018 17:44,84.047699,119.7395
03/02/2018 17:44,84.059491,119.7378
03/02/2018 17:44,84.071282,119.7361
03/02/2018 17:44,84.086484,119.7343
03/02/2018 17:44,84.102965,119.7327
03/02/2018 17:44,84.11338,119.7309
03/02/2018 17:44,84.123201,119.7292
03/02/2018 17:44,84.135676,119.7277
03/02/2018 17:44,84.146622,119.726
03/02/2018 17:44,84.156378,119.7243
03/02/2018 17:44,84.165225,119.7228
03/02/2018 17:45,84.177764,119.7212
03/02/2018 17:45,84.191711,119.7197
03/02/2018 17:45,84.205689,119.718
03/02/2018 17:45,84.215694,119.7164
03/02/2018 17:45,84.226511,119.7149
03/02/2018 17:45,84.239146,119.7132
03/02/2018 17:45,84.246931,119.7115
03/02/2018 17:45,84.254901,119.7101
03/02/2018 17:45,84.261182,119.7086
03/02/2018 17:45,84.273438,119.707
03/02/2018 17:45,84.284537,119.7055
03/02/2018 17:45,84.294541,119.7039
03/02/2018 17:46,84.302792,119.7024
03/02/2018 17:46,84.310013,119.7008
03/02/2018 17:46,84.318482,119.6994
03/02/2018 17:46,84.325108,119.6978
03/02/2018 17:46,84.335707,119.6962
03/02/2018 17:46,84.345084,119.6947
03/02/2018 17:46,84.354557,119.6931
03/02/2018 17:46,84.362872,119.6915
03/02/2018 17:46,84.3715,119.6899
03/02/2018 17:46,84.381536,119.6882
03/02/2018 17:46,84.388476,119.6866
03/02/2018 17:46,84.392568,119.685
03/02/2018 17:47,84.396974,119.6834
03/02/2018 17:47,84.403253,119.6819
03/02/2018 17:47,84.403123,119.6803
03/02/2018 17:47,84.407746,119.6788
03/02/2018 17:47,84.410366,119.6773
03/02/2018 17:47,84.412488,119.6757
03/02/2018 17:47,84.414481,119.6743
03/02/2018 17:47,84.421887,119.6729
03/02/2018 17:47,84.425633,119.6714
03/02/2018 17:47,84.425905,119.6701
03/02/2018 17:47,84.429184,119.6684
03/02/2018 17:47,84.430115,119.6669
03/02/2018 17:48,84.43255,119.6653
03/02/2018 17:48,84.436015,119.6638
03/02/2018 17:48,84.433753,119.6625
03/02/2018 17:48,84.438721,119.6609
03/02/2018 17:48,84.448001,119.6596
03/02/2018 17:48,84.450339,119.6581
03/02/2018 17:48,84.452332,119.6567
03/02/2018 17:48,84.454293,119.6554
03/02/2018 17:48,84.457942,119.654
03/02/2018 17:48,84.458246,119.6527
03/02/2018 17:48,84.466214,119.6512
03/02/2018 17:48,84.474021,119.65
03/02/2018 17:49,84.477831,119.6484
03/02/2018 17:49,84.48292,119.647
03/02/2018 17:49,84.492858,119.6455
03/02/2018 17:49,84.502233,119.644
03/02/2018 17:49,84.499971,119.6427
03/02/2018 17:49,84.506532,119.6412
03/02/2018 17:49,84.508966,119.6396
03/02/2018 17:49,84.514585,119.6383
03/02/2018 17:49,84.526212,119.6368
03/02/2018 17:49,84.53615,119.6353
03/02/2018 17:49,84.54349,119.6339
03/02/2018 17:49,84.544324,119.6326
03/02/2018 17:50,84.546943,119.6311
03/02/2018 17:50,84.555972,119.6297
03/02/2018 17:50,84.565065,119.6283
03/02/2018 17:50,84.570403,119.6269
